,sentiment,id,sentence
810595,4,1469816573,"@naskren28 ohhh, i like that quote.  I found a ring on anthropologie &amp; not too pricey either!  It's called in-plain sight"
810641,4,1469843668,exhausting day...will chirp again tomorrow 
810666,4,1469844937,Heading to Myrtle Beach today 
810915,4,1469902971,Aagghhhhh good moring...woke up early waiting for a special package in the mail..hmmm wonder what it could be? 
811043,4,1469955128,"@gcuccinello victoria's secret, m'dear... victoria's secret.  "
811087,4,1469957232,"Of course, Math+logic is needed for the initial handshake/language translation/decryption. Music+arts comes soon. Xenosociology is fun! "
811144,4,1469982591,@fleurdelis101 missed your @ reply; somebody convinced me to start using Last.FM again; check over there to see what I'm listening to
811181,4,1469984309,I finished a song last night with my hubby and my bro! Finally.. Ive been trying to figure this one out for weeks now 
811202,4,1469985583,"laptop battery last 4 hrs is record time for me  , it 's always dead after 15 minutes. I fall in love again with my laptop..."
811232,4,1470012900,@KariHultman Look at a short film of master using bowl adze at  http://bit.ly/2f3l6 &amp; watch video on left. Maybe get hints 4 new tool
811299,4,1470015685,@cartoono See now I thought you meant that... but I wasn't sure!!?? LOL! They move to fast for me to get my hands on them... the bats ie. 
811341,4,1470042139,is enjoying the twitter world 
811395,4,1470044225,@deerphotoarts Thanks glad you enjoyed it 
811418,4,1470067981,@russmarshalek I'll pas that along to our vet...who kinda wants to beat my ass 
811446,4,1470069039,Sitting beside a pest in train now  
811915,4,1470209764,@studionashvegas Awesome! How are you today? 
812098,4,1548284538,@9er  LOL! We posted the link at the same time. Still such a cutie.
812311,4,1548347291,@teds027 http://is.gd/t4Qz Love the phrase!  You're a genius as always.
812464,4,1548499787,@history_prog watching Shockwave !! 
812501,4,1548527143,Signing out for the night! Hope everyone has a tweeterful evening!! See you on here tomorrow 
812533,4,1548528258,watching the EXCITING Canucks game! woo hoo 
812547,4,1548528813,LOVED &quot;17 Again&quot;....Zac did great....
812804,4,1548613563,I love a good book 
812988,4,1548671636,@JustTimberlake ahh justinn...ive been with u since day onee with nsynccc lol u were ALWAYS my favorite...and still are! 
813045,4,1548673490,"@songdude Loved, If There Was No Moon! "
813059,4,1548674100,Woot! Right there with you. Soon. 
813228,4,1548728530,just came home from an exhausting day of cute little kids 
813272,4,1548753027,@The_AnnieG and delicious is the scent that accompanies the crayons!! 
813345,4,1548755495,@tweetles  Good night my friend!!  
813403,4,1548782716,@nileylovestory yea true be the bigger person &amp; let them be delusional  arent u sad mileys goin 2 europe? No nileyness :/
813546,4,1548835080,night night world. tomorrow is a brand new day and a brand new opportunity to make make your dreams come true . sweetest dreams 
813725,4,1548863191,@hellodelishiss ur line rocks crystal! it needs to come to Toronto! 
814051,4,1550707764,@Naoij You never know now a days.. 
814170,4,1550734558,"Good morning, everyone! Happy Saturday  Started it with a ban muffin and coffee. Getting ready for the day now."
814299,4,1550761210,"now I'm bored, I have no-one else to talk to. might go bother Demi xD @ddlovato 15th june! hopefully i'll meet my idol!  I LOVE YOU! &lt;3"
814333,4,1550786291,"@mokargas ditto, 'cept replace 11:30 with 12:15am"
814349,4,1550786997,"going to work now, look at my stuff to do with new york later "
814427,4,1550816459,@meglud well I am! I probably am the luckiest girl I've ever met!  haha
814512,4,1550820616,@marcmawhinney Preach on Marc!! Great tweet on vision and execution!! 
814526,4,1550847069,"@guykawasaki For those of use tryin' to get in shape, do you have veggiebacon.alltop.com ? "
814546,4,1550847994,Music for tomorrow is off the chain! Starting in 24 hours and 34 minutes
814804,4,1550935931,I'm in class on a saturday....can you believe this shii???  I love it.
814955,4,1550967302,gdmorning twitter world! 
815081,4,1550996769,@LizzieC. Download some Donk and blast it or put Tidy's greatest hits on and run the risk of her taking an ASB0 out on you
815127,4,1551023596,"@dcbrowngurl find opportunities to share where you wouldn't have thought to before, it breaks the pattern, shifts the vibration "
815128,4,1551023633,"hannah montana movie with Joe Jonas Milton, her sister, and her sister's friend whose brother can't tell us apart......should be fun "
815198,4,1551052914,"@lislBR Yeah We had a great time thanks, great fun! Theme parks by day...Woodland hot tub at night Mmmm x "
815500,4,1551147328,"i think im gunna ear dresse alot this summer, i mean - i always do - but i got a thing dfor dresses latley "
815501,4,1551147345,I had a tamale for breakfast!! Haha. At Western Bagel. Text it motha fucka! Lmfao.  
815714,4,1551209531,@ricklight Have fun  I too am pubbing it at Rufus T Firefly in town tonight.
815869,4,1551242815,My Starbucks was made perfectlty this morning...its gonna be a good day 
815942,4,1551272453,@Fearnecotton Falling in Love  Mcfly please 
816020,4,1551302993,just got up trying to figured ?Uï¿½ what's up 
816152,4,1551334652,@randyciro welcome to Twitter 
816431,4,1551428305,i'm again using my YM to plurk  (yahoo) http://plurk.com/p/ovcs3
816594,4,1551490681,@MandyyJirouxx life's good 
816619,4,1551491724,it's so nice out today!  going for a walk.
816624,4,1551491866,8 Days to Shamballah...www.shamballahla.com. promo code JTRAIN227. Less than 50 discount tix still available.  Get 'em NOW!!!
816677,4,1551521566,The sound of music= huge hit in Uganda. Who would've known. 
816700,4,1551522354,Done with my test. Thank god. Going to meet with my aunt for lunchin dallas 
816703,4,1551522421,I think there are a lot of Romanians here  #asot400
816737,4,1551524027,@WeezyOfficial That youtube didn't work but nice pic 
816823,4,1551555743,@LordsArt  Thinking of going in the armed forces Pat? ;) We built a military wedding section just for you..   (w/ more coming soon)
816998,4,1551618895,"On the way to the temple, Happy Lao New Year! "
817050,4,1551648593,"Wonderful day out! Greenwich Park is great, and even went on the boating lake with my daughter. Memories of my own childhood "
817163,4,1551680856,@emglyph Check out my new promotion.  Amazing what you can do with Photoshop   http://tinyurl.com/d5q48l
817172,4,1551681051,@shoestringing  Very  true.  My desk is a messy area...and I can be disorganized.  I do usually know where everything is though.  
817335,4,1551744456,@dpbkmb 10 to midnight
817342,4,1551744650,I took three photos that were definetly Twitpic and MySpace worthy. 
817704,4,1551844912,"@WildPaw Awww... Thank goodness we can have some of those days too, huh? "
817816,4,1551877573,"@jonheller A popular thing to do when moms from Ohio visit, as I can attest. "
817930,4,1551939325,P.S. allunique.etsy.com   ...ok...back to homework.
817969,4,1551940544,Watching bring it on with my mom 
818123,4,1552002519,@kinggayle I think you are Twittering like a pro 
818173,4,1552004296,Hi Everybody! Just Me Awake! 
818304,4,1552037520,"yes, im finished! and now i get to put my contacts in! and its so nice outside!!! going to the zoo maybe.. "
818471,4,1553082274,Currently watching Monster Quest. FANTASTIC show to watch baked! And I am!  
818477,4,1553082462,whoah followers.... ( the actual me  followers *cheesy grin*)
818807,4,1553208530,Didn't realize how much I missed my Saturday whole foods runs 
818849,4,1553209750,hi @juliaarielle ! I would suggest music of my electro project *** http://bit.ly/Nos9D *** free download &amp; have fun  cheers
818982,4,1553242482,@mileycyrus where in germany are you?? cause I live in frankfurt the city with the big airport 
819070,4,1553273287,Gonna go out for a drive and enjoy thisnice weather 
819127,4,1553303626,@joePRguy That's what you get at Biltmore   Chandler and San Tan are very attentive stores IMHO
819136,4,1553303831,"@areaK I also like St. Pierre, as well as BJ Penn "
819330,4,1553367950,"@ItsMissRiot Love you too, M "
819496,4,1553429089,"@Linzking Fantastic news, hoping for a successful time next season! "
819940,4,1553555044,@JaylaStarr thinking about me filming the back of your throat getting fucked 
819980,4,1553584489,"@BadAssFrank frank, u are truly bad ass! "
820018,4,1553585698,Singing to metro station in the middle of the pub  oh yes we are cool!
820029,4,1553586126,Getting ready to go to store. Have to get some black boots for my daughters class play Monday night. Its a Pirate thing. Should be fun 
820168,4,1553645625,@miamidubstep I'd love to hear a review of the panels and job fair from you though. 
820335,4,1553678759,"I'm definitely excited to go back home to Granada though, for more reason than one! "
820356,4,1553706192,Resting after all the shopping i did last night at Czech Elle's 15th birthday celebration
820425,4,1553709519,bon fire tonight yayyy 
820562,4,1553770816,@_xotashhh yes i believe it does suck to be you 
820786,4,1553834021,"@emileefuss good to know...didn't want to be, well, surprised! "
820834,4,1553862215,@ivanquadros That sounds kewl to see on a picture 
821087,4,1553925836,@theloudquietguy 
821220,4,1553983974,DATE WITH ZAC EFRON 
821271,4,1553985921,"@electrictoes uhoh, that's not a good reaction. "
821314,4,1554014414,@lanneb Good morning! Thank you for a lovely evening 
821408,4,1554043637,And I don't even drink! 
821715,4,1554137194,"@jessNOLA When hanging out by the River drinking, watch out for spontaneously combusting champagne corks. "
821935,4,1554198684,@Chalkycat  Not as bad as when I met Dom full frontal  on the landing early one morning !!! 
822008,4,1554401118,add me on myspace  http://profile.myspace.com/152929891
822018,4,1554401527,one more  'that tire is so smooth you can almost see the air in it'.
822083,4,1554430953,YES!! You are right!! I LOVE to ask questions!!! 
822360,4,1554496947,@beckybootsx yeah I finally uploaded and added it  Just click the link I posted
822574,4,1555729315,@FoskettPhoto thanks!  wanna come over and keep my company while i finish torturing myself by watching this movie? 
822621,4,1555731423,bored.. ) waiting for the food to be ready 
822982,4,1555847606,I'm addicted. I love the song poker face. 
823034,4,1555849554,Pooped! bed.. then a hike in the woods tomorrow 
823136,4,1555903432,"@foreign_spell yeah, it's tricky! andrew played on it his radio show earlier, that's why i was randomly tweeting it. "
823167,4,1555904396,"@bbrannan Lol nah, but this year, too many people want to be nice to me!  haha"
823262,4,1555932491,@j0shsanch3z nice....
823374,4,1555960055,"@Thehoofer Hope you're having a good time at the dance. Goin' to bed now, night chico "
823379,4,1555960212,@RubyH thankie! Ill check it out later 
823655,4,1556039224,@team140  Thanks. It's the best thing I've ever done. Loved being out with SAR dogs &amp; handlers today. Amazing what they can do.
823684,4,1556040256,"and i let my mind roam, playin on my ringtone, hes got service ive got service baby we could talk all night.  @RicoLover @nippy916"
823780,4,1556067181,it's kiely's birthday! :&gt;  greet her. 
823800,4,1556067842,@britneyspears have an awesome show tonight 
823857,4,1556091954,Loves he husband so much 
823876,4,1556092535,@tweetposts thanks 
823882,4,1556092797,watching Amelie for the hundreth time haha.i never tire of this movie 
823931,4,1556116548,"@soniasimone Best line: &quot;Nobody's laughing now&quot;. When I tweeted her video a week ago, she had 40,000 views. Tonight she has 28,000,000"
824015,4,1556141433,Okay so I'm making a mix to get me HYPED in the car...Any Suggestions or songs to add? Any Genre...THANKS!!! 
824026,4,1556141736,"@alexflint Tax thing.  I find that in general people think they're getting ripped off, it's sad to think how they'd pay for everything!"
824059,4,1556142830,@LeahWolf  Thanks Leah.
824064,4,1556143040,Looking forward to seeing my family in 6 days
824080,4,1556143498,"@laurin09 hehe, we ended up going to Sta. Monica instead.  I wanted to look for that ferris wheel operator who's an Adam fan."
824442,4,1556242640,Amy Poehler is so funny - miss her on SNL.  I think it's because her name is Amy.  
824449,4,1556243018,@youngsinick They're still worth all the drama there is to get up on there to get them. Believe that! I'm nice and tipsy. 
824591,4,1556268589,@mathandscience Thanks for the follow 
824643,4,1556290486,@skashliwal Thank you ! 
824780,4,1556315999,well...the rogue was sexy...but I've found hunters are just plain EVIL....what can i say....I'm playing my class 
824809,4,1556336381,"@secretmode I don't know, he follow me first hahahaha ok let me ask "
824870,4,1556338361,chilllen with my ali 
824887,4,1556339131,@Ariadnex check out stumptowncomics.com/event_schedule to see the sunday events...some of them look neat 
824899,4,1556358682,"@GillanKing So I just figured out how to see if someone sent you something on here.. I know its been a while lol anyways, loooove you oxo "
824996,4,1556381131,@tommcfly Hey Tom How are you? http://twitpic.com/3eumv Comment please
825104,4,1556403017,"@KhloeKardashian your pic is freaking hilarious!!! lol, can't believe you're using it as your profile pic "
825175,4,1556405748,Finally home! 
825230,4,1556426484,They Call Me BLACK JaGGA! My new handle 
825261,4,1556427228,going out again! Never mind the heat! As long as time well spent with cousins and family. 
825552,4,1556491981,"http://twitpic.com/3kzrf - Take a look at what I got in the mail! Yes, you can hate me now."
825974,4,1556588149,@zaibatsu I do  Just add u.
826030,4,1556590115,"@gingerandhoney I guess that makes me bohemian like you? ...sans canine, that is "
826305,4,1556647945,Ch. 48 of Wide Awake now available...YES!!!  Guess I'm not sleeping tonight.
826326,4,1556648527,"@FlissTee Or i could just move the island, go back in time and have one with the crew! "
826333,4,1556648804,@KainWarn im all about my champagne. i am on glass 4
826401,4,1556667464,welcome new followers 
826609,4,1556705834,"for the most part, had a nice evening  "
826646,4,1556706924,"@lalunablanca haha. Yes. Looking forward to it. Before kicking me out, if it helps any, followcost [http://bit.ly/EBaI8] says I'm golden."
826690,4,1556723517,"&quot;I haven't been pepper sprayed in an entire year.&quot; Line of the night.  Sleeping until, oh idk... Monday morning.  oh yeah, &amp; yay Chitown "
826796,4,1556741996,Also a good one  ? http://blip.fm/~4klw4
826856,4,1556758312,@MsFitzSTYLIST  hot shot! 
827103,4,1556795227,@UrbanNicole follow me please 
827125,4,1556796015,@ruhsa hehehe-grown up cartoons - formula 1 racing in the rain
827238,4,1556826772,Going to beddd! 
827547,4,1556876883,better if I come back to sleep 
827552,4,1556877294,@williamfarrall heyy hows it going ill fix your twitter afterrr    ily
827557,4,1556877456,im getting ready to go to the 1.FCN game today against St. Pauli. gonna woop some;;
827826,4,1556924864,@ashlieghhhjade shutup stalker go stalk a cat rofl i dont kno im bored ooo food im off twitter u later 
827987,4,1556942965,@nametrader happy birthday!!! (and thanks @sharonhayes for making it known!!) 
828010,4,1556954903,its 3pm.so its time for me to have a driving lesson and my mom told me that she want to accompany me.Hope this will be okay
828247,4,1556987028,Off to bed. Bunkasai and BookOff tomorrow. 
828255,4,1556987430,@Boogaloo1 i saw. electric feel. nice  aerosmith tho? hmmmmm ;) x
828257,4,1556987530,@brands4berlin That definitely sounds like me.  No wonder I don't get anything done. :p
828259,4,1556987694,@espiritoart1 Hey
828442,4,1557018573,"@marleennn ooh sorry haha. no i dont, i think a lot of ppl think it just cause they are potheads its legal there haha "
828587,4,1557045345,Bom dia twitters!!! 
828633,4,1557047380,"Baha, I love scheming with Kev "
828644,4,1557047895,watching those millionaire drivers spinning &amp; crashing those super racing machines in rainy Shanghai simply made my day  #f1
828718,4,1557062048,I'd like to thank Dr. Leaver for this here beautiful smile of mine  my retainer is all I have to hold it together! Lol
828728,4,1557062417,@venusgrl23 thanks for the follow!!
828836,4,1557077519,dancing a jiggly dance to the tune of POKER FACE. 
828850,4,1557078150,@Silks you just have a man crush on karl malden 
828932,4,1557092664,@JonathanRKnight lol i thought you went to bed. but Donnie threw you under the bus???? oh no!! and wooooo twar is back onnnn! 
828993,4,1557107378,just got home and going to knock out...tonight was funnn &lt;3 haven't had a night like this in a long time  goodnight everyone sweet dreams
829097,4,1557122523,"@zackalltimelow psh, who would talk shit about you ?! you're too great  ?"
829151,4,1557135091,@sirahsirah Thank you  #followfridayonsundayinstead
829225,4,1557137528,@dzemil p-p-p-p-p-poke her face 
829340,4,1557151772,It is 4:15 and... wait for it... I am NOT ASLEEP.   GRRRRRR.  On an up note I got my new blog all set up for Adolescent Lit book reviews
829360,4,1557161708,Doing The Final Touches To The Forums; http://simsgalore.co.uk/forum/index.php 
829383,4,1557162661,@KGMB9 I totally feel for ya dude!  Hang in there!
829428,4,1557164433,@NomadTheWolf kewl  Have fun with your raids ;3
829779,4,1557218362,"@nutz79 Vettel for Red Bull , Webber was second and BUtton came in third"
829867,4,1557230763,@jokfoley so you found a race in 2009!!!! Have a great race
829899,4,1557232206,"feeding milk to Aja, but he is keeping button his lip, ... wat should do ??? stop feeding milk, offer him another foods "
829939,4,1557242878,@lisaflipturn nice hobby.. kiteboarding 
830252,4,1557283649,@foliematt yeah life's bloody hilarious lol. Actually it ain't too bad  because it's a beautiful sunny day. Need to get out in it 
830335,4,1557296195,Sunday = relaxing  Watching some telly.. Doing homework later! Can't wait for all new eps of Gossip Girl and One Tree Hill tomorrow! 
830462,4,1557310231,Don't Forget To Check Out The Site! http://simsgalore.co.uk 
830529,4,1557322390,@Metal_Rocks Why thank you 
830615,4,1557334440,@janinaz love this game on PS3 too ^^ i think it's my favorite  have funny time ;) take care!
830793,4,1557360408,@girlonthemove_ Fraukelicious.wordpress.com 
830811,4,1557361130,"@AllyAyr What's that old saying - we're all the same size lying down? :p  I'd cope hunny, I'd cope "
831059,4,1557389336,"@dailynoise Congratulations on the marriage! Send photos, lots of photos "
831091,4,1557400351,"@Adesto haha, I still havn worked out tumblr... I just don't understand. I made an account, but never used it. "
831109,4,1557400961,Is Sitting In Her Garden Soaking Up Some Of The Good Old English Rayss 
831117,4,1557401147, eatin' right now
831242,4,1557414819,@paulpuddifoot Thanks  You had a good day to then?
831339,4,1557430032,@julie_moore what type of glue will you be using! 
831345,4,1557430216,@maddiekohlmann god damnit i just won an msn convo with rachel and now i lose this. ahh well 
831404,4,1557442449,"So my dad just bathed my dog, Pepsi. WARNING- RUNNING WET DOG. Time to attack her with a towel "
831423,4,1557443117,@The_Grim_Weeder Hello! 
831429,4,1557443269,Good morning all my twitters 
831575,4,1557469221,"@Amy_E_W yeah, saturday evening  you?"
831611,4,1557470396,not the best place to record.. .stood on my landing 
831694,4,1557483134,"is listening to the yeah yeah yeahs new album, bloody amazing "
831736,4,1557485142,"@PauloWill Congratulations Mr. Will, God bless you and your whife. Welcome to the world little Asaph! "
831971,4,1557525653,@blottedcopybook yay!! well done you :p  @enhance_me does beautiful portraits 
832089,4,1557540118,@astanger Thanks! 
832100,4,1557540504,"@JimAlger We could do a &quot;Pimp My Tweeples&quot; segment for ya, but it sounds rather, um...racy...   Not sure it would fly!"
832130,4,1557541688,@sohailmahmood hi there 
832155,4,1557554151,eating some grapes 
832188,4,1557555189,@McAdamBach oh Shane texted me about that yesterday! but i didnt reply! no im not gonna go! are youu? yay! twittering is cool! love you 
832232,4,1557556563,@sloanyxxx ohhh - I might just do that -although Mrs S was talking about a Starbies!!! I'll have to persuade her otherwise! 
832240,4,1557556783,@SmartBitches Most Definitely!  Stay Safe Driving home! No &quot;twhirl&quot; while driving! 
832460,4,1557600639,Youhpu ! Mon DD remarche grace a @deherve ! 
832582,4,1557616572,"or start editing video footage ...? damn, too many things to do "
832675,4,1557632618,"Good afternoon world. Been too busy to tweet. Washing,sewing,cleaning. Lunch at mum-in-laws. Lovely. Hope everyones hangovers have gone. "
832719,4,1557633799,"@Natalieexox Its a little better vibed today  Just family spending time with family and such, its nice."
832875,4,1557664238,@nongLing appreciate the thought really do  take care
832967,4,1557680419,@andymurd Being homeless has to be brutal. I have space for rent if you need it.  http://tinyurl.com/d6sjbg
833091,4,1557698707,@optomjill Ha ha ha ha ha ha tweet tweet  Welcome to Twitter world! Smashin!
833098,4,1557698882,@twookclub just finished the twilight book for the second time now  I will never get tired of them
833302,4,1557732623,"my leg is tired, I'm so tired but it paid off when I saw his smile  Wide as ever! Sweeter than sugar!! Surprise  N that is for you! ILY!"
833327,4,1557746903,"@jasonstatham1 be careful when doing stunts, u need 2 b around 4 ever"
833341,4,1557747569,@itztrish7 I'm glad I've entertained as opposed to annoyed- hopefully I get this crazy when you're here!!
833511,4,1557781908,"not enough sleep/ dying my hair/ laundry/ packing  boston tomorrow, orlando tuesday and wednesday, and west palm the rest of the week(:"
833520,4,1557782222,"@macintom site doesn't seem to want to load up, they must be getting a lot of hits "
833561,4,1557783804,"Absolutely glorious day here in Perth, Scotland. Think it's raining in our Spanish village Bocairent "
833571,4,1557783992,@fjkinnit yeah awesome song eh 
833652,4,1557802846,"it's yucky outside...wish the sun were out again, I love wearing flip flops! "
833702,4,1557819456,making fairy cakes 
833987,4,1557877328,@lilyroseallen I know that many people hate u. but u still got friends like me that think youre the best. A funny and very beautiful girl 
834033,4,1557878912,This is the day the Lord has made let us rejoice and be glad in it!!!! Out of all burdens come blessings. 
834327,4,1557939782,@clarahallifax demi lovato - stronger  its such a nice songgg come on msn i'll send it to you ehhhh ;)
834357,4,1557940765,"@RUTHvampire Well, Wuuth, M'confused cuz of my Physics "
834635,4,1558003807,@lil_laurel what pretty flowers!!   they brightened my day.  Thanks!
834688,4,1558023914,"@affrodite thx much, sis for that r/t "
834796,4,1558048260,"@yellowburd that's right! The greater the blessing, the greater the attack. But we just need to know who we are. It is written who we are "
834871,4,1558069956,@Risa1160 THANK YOU Risa!!!  ?
834872,4,1558069993,"OMT = oat meal time  today's combo: oatmeal, molasses, mission bay figs, prunes, cinnamon"
834964,4,1558092867,Picture Bono in a Cat in the Hat hat. 
834966,4,1558092896,"my friends (mainly sam and kaylah) and i make soo many jokes about horses/pharlap/trace, it's not funny. hHahisklfas "
834974,4,1558093045,"@srah_scottydog Us two for Macbeth, one Othello from @Thricewiser  Waiting to see if anyone else will vote ;)"
835037,4,1558095234,"sun is shining in austria....is it shining where you live, too? well, you can let me know if you like "
835044,4,1558095556,going to Wisconsin Dells today!! 
835403,4,1558191351,Goooooood Morning 
835459,4,1558213576,"@hcyee Aren't we glad he's only an actor who doesn't want to be shut down by the CCP, nothing more "
835513,4,1558215578,time for some bbq 
835705,4,1558265535,Im preparing for a good 80 minutes of rugby and a lovely sunny day  lovely
835781,4,1558291075,Nice day in NY. Going out for some breakfast with the family. Wearing the logo gear of course.   http://twitpic.com/3lhgp
835818,4,1558292007,I just bought a new cameraaaa 
835830,4,1558315053,@KatyCaptivated  Nice to hear you had a fun time!
835889,4,1558316951,"sitting here with clarissa, ciarah, lauren, and a basketball! Had a sleepover yesterday after prom we went to time square in Texas "
835968,4,1558344537,trying to find out how this works 
835980,4,1558344800,Rafa won convincingly in the end  nearly finished this thematic thank god!
836018,4,1558369008,"@shemah maybe you can do your MM first and publish it later than your PB's Shemah, sometimes that's what I do.. "
836464,4,1558478374,And to all my friends with dog troubles: I'm finally catching up w/everything and should be returning mails today  Sorry to be so behind
836478,4,1558478962,@James_Blunt You're not sleeping at 5:29 AM? Wow. &quot;Saw the world turning in my sheets &amp; once again I cannot sleep&quot; ?
836516,4,1558505103,The sun is shining and I feel very excited as the long awaited holiday to Egypt is only 30 days away     !!!
836566,4,1558506408,"going to watch batman dark knight, get smart, or love guru "
836610,4,1558531634,@tommcfly Thatï¿½s cute  We likes it when guys can show emotions.. Wish that my boyfriend would be like that
837126,4,1558677037,Eating chocolate cake!! 
837136,4,1558677397,Arrived at work early. Waiting for the freeze machine to defraust. I'm thirsty. 
837157,4,1558677976,@angelynewolfe And thanks for being such a stirling table minder 
837198,4,1558705660,@coocoomonster did you stop getting called &amp; texted yet? 
837253,4,1558707306,I LOVE LA TODAY  stoney choons n dank alllllll dae- boh.
837288,4,1558733537,@ClaudiaWinkle Dare you to give the hair a ruffle tonight 
837303,4,1558733884,devil sold his soul tonight. Going to be epic 
837353,4,1558736247,@imnico what are you hoping to see in Liverpool? the Cavern isn't real btw 
837446,4,1558765211,she still thinks of me while back at home in virginia.  I miss her
837530,4,1558794620,@weyert cheap meaning reasonable 
837623,4,1558824564,i am good now 
837690,4,1558853750,http://twitpic.com/3lnl3 - Carrot and orange cupcakes with marscapone icing
837728,4,1558855103,"Love being in this part of burton, everywhere you look, there's breweys and the smell of beer fills the air "
837815,4,1558885234,@OfficialAshleyG I just talked with Jackson. You are truly blessed to have the opportunity to work with such a cool person. 
837827,4,1558885636,"@NaKeeNatural Trust me- I felt like jammies last night. Hell, I still feel like jammies today.   "
837913,4,1558915221,@thatsam44 HI Samuel!!! Welcome
838099,4,1558975990,jus woke upp eatin breakfast at noon! i love weekends 
838215,4,1559007443,Going to the Kingston mall with some ugly girls &amp;gay boys  &lt;333333
838243,4,1559035716,Good morning twitter  I need more followers
838324,4,1559038971,"digg, forums, blogs, friends, youtube, flickr, twitter, paper handouts, yelling out my window, all for this: http://tinyurl.com/Vote4Phil"
838620,4,1559132216,@tessayan hey! twitterverse rocks 
838865,4,1559225107,Breakfast with Chloe!  http://twitpic.com/3ls1q
839024,4,1559289875,holy majoly this furniture company makes me drooool   http://www.woodshanti.com/index.html
839062,4,1559291273,@chiaralotierzo great job! I like the OTS graphic too. 
839076,4,1559291918,"Good day of showing! Three fifths, two fourths, one second, and one first! Paris was awesome. "
839131,4,1559323542,is waiting for lost to come on 
839198,4,1559325215,@JamesPatronNL im all up for that pic  #asot400
839213,4,1559355014,Waiting to get motivated...I seriously need to start painting someone 
839326,4,1559387766,"lunch with family today, nice "
839388,4,1559389736,You don't get to choose how you're going to die. Or when. You can only decide how you're going to live. Now. -  Joan Baez 
839432,4,1559419699,@LilyLoch wow cool just read it  working today will think about all this on monday
839500,4,1559422053,Eating a bacon egg and cheese   http://AnthonyTriolo.com
839546,4,1559451952,About to go on the pirates ride! 
839656,4,1559484246,@ work... Very busy and happy to see an old school friend 
839725,4,1559515474,@LanceGross ah..u got the morning after syndrome i c 
839790,4,1559517560,getting ready to go to the beach 
840047,4,1559612596,"Just finished tanning, it is soooo hot outside! Now im about to source it up and eat some lunch "
840203,4,1559675629,@SlickT614 :o sucks for you  lol
840231,4,1559676566,@WeezyOfficial stay cool weezy 
840394,4,1559739937,"@dee_carney Haha, I missed it. But I think I have it on DVD somewhere over here. "
840420,4,1559741071,"She is not very symetrical right now ;) but she is really sweet, I cut in her twice and she didn't move...poor kitten "
840496,4,1559772022,I'm in Italy!! 
840501,4,1559772059,man this paper is not what's up right now. I'm watching Keeping up with the Kardashians and folding clothes now 
840585,4,1559807654,WELCOME TO ITALY @mileycyrus!! I'm Italian!!! 
840729,4,1559842169,Running off to play Pokemon Platinum 
840747,4,1559842733,ad: Advertisement: how do you guys handle fax?  i want to receive them via email. no hassle. anyone tried MyFax?  http://is.gd/tkrS
840828,4,1559874962,@OfficialKat People love you 
841044,4,1559940825,@LastWordAlways thanks.   I owe it all to P90X
841091,4,1559972169,"@rachy_babes lol yeah i am, i bought different tickets off someone else "
841167,4,1560003930,@skaterbean heading to Innovations later...we should party there 
841241,4,1560006426,"Bummed. Now, while I wanna get all the &quot;time wasting&quot; out of my system it's quiet; later when I'm working, twitter &amp; ECning will perk up! "
841369,4,1563447155,The day is getting better. I'm smiling already. 
841503,4,1563470625,"@comefilljulia Very nice, the higher, the better "
841546,4,1563491204,"enjoying the day off, spent mostly on the couch. awh - the day after a wedding always feels good "
841577,4,1563492190,no school tomorrow whoohoooo 
842175,4,1563620142,@AroOfTheVolturi I am wonderful as always thank you  just planning a shopping trip for tomorrow
842415,4,1563678237,morning everyone 
842491,4,1563681473,@aubreyoday we need some new music from you. when will we get any? 
842564,4,1563699765,"Intro to the ministry of youth and sports, &quot;the fresh ministry&quot; --yes that really is their motto "
842607,4,1563715974,safely home.  Ended up calling AAA. XD Oh well. XD
842638,4,1563717408,@spouseaggro normal people dont play monopoly! only slightly deranged ones! 
842937,4,1563776617,@m4s Sure of course! I would love to... maybe we can set up a timing with @radiojen this time.
843033,4,1563795222, not tonight
843038,4,1563795410,@Kikiiii Hi Kim  I always see you on fbook but never get around to talking. How are you?? Are you still working with Prof Factor?
843106,4,1563812478,watching hannah montana 
843327,4,1563850310,"@andrewfaith pick me, i m free of charge "
843343,4,1563850738,"@tinnywonks April 20 &quot;has long been an unofficial day of celebration for marijuana fans.&quot; Hence, Happy 420! Thanks to the New York Times."
843347,4,1563850818,@DianaRusso  Be back soon I have dinner on table right now. Leah sent e-mail for me. Will sort it out soon lol 
843353,4,1563851024,"@shaundiviney Do you have facebook, cause there is someone with your photo and it says Shaun Diviney, it it yours? Please say "
843367,4,1563865770,@dgstl SHOUT OUT to you! 
843446,4,1563868636,ye baby! first software issue sorted! now for the next one. What a way to start the week 
843521,4,1563885986,@cookiedorksx3 I'm doing great!
843599,4,1563902438,@mileycyrus i hope you have a great time over there! 
843615,4,1563903079,"@heyitsmonica wish i could see u dancing,tell me about it...pleaseee... "
843924,4,1563957963,@ChiefMurillo Thank you for following me: I really apprecaite it! Looking forward to your tweets! 
843969,4,1563973291,"ZnaTrainer Hello Beautiful - thank you again, It is all happening now!x Wish me luck!x  With Love, Annette (Time to get Creative) lol X"
844091,4,1563990771,@oliyoung @radiostarelle #herebeforeoprah haha good one 
844206,4,1564008664,"@MollieOfficial hehe , good luck ! Have good day at work ! "
